1.872000,3.484000
1.872000,3.498000
1.873000,3.534000
1.873000,3.586000
1.874000,3.650000
1.875000,3.783000
1.876000,3.992000
1.877000,4.225000
1.878000,4.419000
1.878000,4.571000
1.878000,4.641000
1.879000,4.598000
1.879000,4.504000
1.879000,4.429000
1.880000,4.379000
1.879000,4.332000
1.879000,4.295000
1.879000,4.251000
1.879000,4.198000
1.879000,4.139000
1.880000,4.084000
1.880000,4.036000
1.881000,3.998000
1.881000,3.969000
1.881000,3.950000
1.881000,3.938000
1.882000,3.934000
1.881000,3.931000
1.881000,3.924000
1.881000,3.917000
1.881000,3.901000
1.880000,3.866000
1.880000,3.824000
1.880000,3.784000
1.880000,3.744000
1.880000,3.712000
1.880000,3.698000
1.879000,3.695000
1.879000,3.697000
1.879000,3.700000
1.879000,3.704000
1.879000,3.710000
1.879000,3.730000
1.879000,3.772000
1.879000,3.815000
1.879000,3.835000
1.879000,3.879000
1.878000,3.948000
1.878000,3.972000
1.878000,3.970000
1.878000,3.980000
1.878000,3.958000
1.878000,3.905000
