1.856000,3.928000
1.855000,4.173000
1.854000,4.415000
1.853000,4.655000
1.852000,4.896000
1.852000,4.891000
1.851000,4.889000
1.851000,4.886000
1.851000,4.883000
1.851000,4.881000
1.851000,4.878000
1.851000,4.875000
1.851000,4.876000
1.851000,4.879000
1.852000,4.877000
1.852000,4.875000
1.852000,4.878000
1.852000,4.881000
1.852000,4.885000
1.852000,4.895000
1.852000,4.903000
1.852000,4.909000
1.852000,4.915000
1.853000,4.920000
1.853000,4.924000
1.853000,4.930000
1.853000,4.934000
1.853000,4.934000
1.852000,4.936000
1.852000,4.939000
1.852000,4.936000
1.852000,4.933000
1.852000,4.934000
1.852000,4.933000
1.852000,4.929000
1.852000,4.929000
1.852000,4.934000
1.852000,4.932000
1.852000,4.924000
1.852000,4.921000
1.852000,4.928000
1.852000,4.942000
1.852000,4.961000
1.852000,4.978000
1.852000,4.986000
1.852000,4.982000
1.852000,4.965000
1.852000,4.947000
1.852000,4.938000
1.851000,4.935000
1.851000,4.932000
1.851000,4.931000
1.851000,4.932000
1.851000,4.932000
1.851000,4.931000
1.851000,4.929000
1.851000,4.925000
1.850000,4.921000
1.851000,4.916000
1.851000,4.913000
1.850000,4.910000
1.850000,4.909000
1.850000,4.910000
1.851000,4.910000
1.851000,4.910000
1.851000,4.910000
1.851000,4.909000
1.851000,4.909000
1.851000,4.907000
1.851000,4.863000
1.851000,4.737000
1.851000,4.558000
1.851000,4.402000
1.851000,4.335000
1.851000,4.375000
1.851000,4.499000
1.851000,4.675000
1.851000,4.828000
1.850000,4.893000
1.851000,4.893000
1.851000,4.891000
1.851000,4.890000
1.851000,4.890000
1.851000,4.890000
1.851000,4.890000
1.851000,4.860000
1.851000,4.754000
1.851000,4.588000
1.851000,4.452000
1.851000,4.394000
1.851000,4.425000
1.851000,4.530000
1.851000,4.693000
1.851000,4.805000
1.851000,4.840000
1.851000,4.838000
1.851000,4.837000
1.851000,4.837000
1.851000,4.857000
1.851000,4.878000
1.851000,4.879000
1.851000,4.883000
1.851000,4.888000
1.851000,4.896000
1.851000,4.903000
1.851000,4.909000
1.851000,4.913000
1.851000,4.915000
1.851000,4.915000
1.851000,4.916000
1.851000,4.917000
1.851000,4.918000
1.851000,4.920000
1.851000,4.920000
1.851000,4.919000
1.850000,4.918000
1.850000,4.917000
1.850000,4.917000
1.850000,4.917000
1.850000,4.917000
1.850000,4.917000
1.850000,4.916000
1.850000,4.914000
1.850000,4.912000
1.850000,4.911000
1.850000,4.909000
1.850000,4.909000
1.849000,4.910000
1.849000,4.910000
1.849000,4.910000
1.849000,4.909000
1.849000,4.908000
1.849000,4.907000
1.849000,4.906000
1.849000,4.904000
1.849000,4.901000
1.849000,4.896000
1.849000,4.887000
1.849000,4.878000
1.849000,4.870000
1.849000,4.864000
1.849000,4.861000
1.849000,4.866000
1.850000,4.875000
1.850000,4.880000
1.851000,4.885000
1.852000,4.894000
1.854000,4.896000
1.856000,4.892000
1.858000,4.895000
1.860000,4.900000
1.862000,4.898000
1.863000,4.896000
1.864000,4.897000
1.865000,4.895000
1.865000,4.888000
1.865000,4.881000
1.865000,4.874000
1.865000,4.869000
1.865000,4.864000
1.865000,4.861000
1.864000,4.859000
1.864000,4.857000
1.864000,4.856000
1.864000,4.855000
1.863000,4.856000
1.863000,4.856000
1.863000,4.856000
1.862000,4.856000
1.862000,4.855000
1.861000,4.854000
1.861000,4.856000
1.861000,4.859000
1.861000,4.861000
1.861000,4.861000
1.862000,4.862000
1.862000,4.865000
1.862000,4.870000
1.862000,4.879000
1.863000,4.893000
1.863000,4.906000
1.863000,4.916000
1.863000,4.924000
1.863000,4.929000
1.863000,4.931000
1.863000,4.933000
1.862000,4.909000
1.862000,4.822000
1.862000,4.679000
1.861000,4.519000
1.861000,4.349000
1.861000,4.202000
1.861000,4.232000
1.861000,4.415000
1.861000,4.578000
1.861000,4.711000
1.860000,4.866000
1.860000,4.941000
1.860000,4.951000
1.860000,5.313000
1.860000,6.424000
1.860000,7.311000
1.860000,7.361000
1.859000,8.187000
1.859000,10.743000
1.859000,11.924000
1.859000,11.147000
1.858000,11.140000
1.858000,10.323000
1.858000,7.459000
1.858000,5.262000
1.858000,5.230000
1.858000,5.232000
1.858000,5.232000
1.858000,5.232000
1.858000,5.234000
1.859000,5.239000
1.859000,5.247000
1.859000,5.262000
1.859000,5.280000
1.858000,5.293000
1.858000,5.301000
1.859000,5.305000
1.859000,5.305000
1.859000,5.301000
1.859000,5.297000
1.859000,5.294000
1.859000,5.289000
1.859000,5.286000
1.859000,5.285000
1.859000,5.284000
1.859000,5.282000
1.858000,5.284000
1.858000,5.285000
1.858000,5.281000
1.857000,5.275000
1.857000,5.265000
1.857000,5.253000
1.857000,5.240000
1.857000,5.227000
1.857000,5.216000
1.857000,5.208000
1.856000,5.198000
1.856000,5.189000
1.856000,5.180000
1.856000,5.173000
1.856000,5.168000
1.856000,5.162000
1.856000,5.155000
1.856000,5.146000
1.856000,5.137000
1.856000,5.127000
1.856000,5.119000
1.856000,5.115000
1.856000,5.114000
1.856000,5.115000
1.856000,5.116000
1.856000,5.114000
1.856000,5.110000
1.855000,5.106000
1.855000,5.099000
1.855000,5.096000
1.855000,5.099000
1.855000,5.100000
1.855000,5.098000
1.855000,5.093000
1.855000,5.084000
1.855000,5.074000
1.855000,5.068000
1.854000,5.067000
1.854000,5.070000
1.854000,5.075000
1.853000,5.079000
1.853000,5.081000
1.852000,5.081000
1.853000,5.080000
1.853000,5.077000
1.853000,5.072000
1.853000,5.066000
1.853000,5.060000
1.853000,5.054000
1.853000,5.049000
1.852000,5.045000
1.852000,5.044000
1.852000,5.043000
1.852000,5.041000
1.852000,5.040000
1.852000,5.039000
1.852000,5.038000
1.852000,5.036000
1.852000,5.034000
1.852000,5.030000
1.852000,5.027000
1.852000,5.023000
1.852000,5.021000
1.852000,5.020000
1.851000,5.022000
1.851000,5.024000
1.851000,5.026000
1.851000,5.028000
1.851000,5.028000
1.851000,5.026000
1.851000,5.024000
1.851000,5.023000
1.851000,5.022000
1.851000,5.021000
1.851000,5.019000
1.851000,5.019000
1.852000,5.021000
1.851000,5.023000
1.851000,5.026000
1.851000,5.032000
1.851000,5.035000
1.851000,5.040000
1.851000,5.052000
1.851000,5.069000
1.851000,5.098000
1.851000,5.137000
1.851000,5.152000
1.851000,5.167000
1.851000,5.212000
1.851000,5.256000
1.852000,5.298000
1.852000,5.366000
1.852000,5.440000
1.852000,5.487000
1.853000,5.530000
1.853000,5.576000
1.853000,5.620000
1.853000,5.655000
1.853000,5.658000
1.853000,5.624000
1.854000,5.564000
1.855000,5.489000
1.856000,5.406000
1.856000,5.339000
1.857000,5.320000
1.857000,5.320000
1.859000,5.314000
1.860000,5.307000
1.862000,5.250000
1.864000,5.087000
1.866000,4.882000
1.869000,4.684000
1.870000,4.489000
1.871000,4.343000
1.872000,4.280000
1.873000,4.253000
1.873000,4.230000
1.873000,4.212000
1.873000,4.197000
1.873000,4.187000
1.873000,4.180000
1.872000,4.176000
1.872000,4.172000
1.870000,4.169000
1.870000,4.165000
1.869000,4.163000
1.869000,4.160000
1.868000,4.157000
1.868000,4.154000
1.868000,4.151000
1.868000,4.149000
1.868000,4.148000
1.868000,4.147000
1.868000,4.147000
1.868000,4.146000
1.868000,4.145000
1.868000,4.142000
1.868000,4.138000
1.869000,4.132000
1.869000,4.124000
1.869000,4.114000
1.868000,4.102000
1.868000,4.089000
1.867000,4.074000
1.867000,4.060000
1.867000,4.047000
1.867000,4.036000
1.867000,4.028000
1.867000,4.022000
1.867000,4.017000
1.867000,4.012000
1.867000,4.006000
1.867000,4.004000
1.867000,4.003000
1.867000,3.999000
1.867000,3.998000
1.867000,4.056000
1.866000,4.208000
1.866000,4.420000
1.865000,4.639000
1.864000,4.867000
1.864000,5.038000
1.864000,5.111000
1.863000,5.126000
1.863000,5.140000
1.863000,5.149000
1.863000,5.157000
1.863000,5.168000
1.863000,5.179000
1.863000,5.187000
1.862000,5.192000
1.862000,5.195000
1.861000,5.197000
1.861000,5.197000
1.861000,5.198000
1.861000,5.202000
1.861000,5.210000
1.860000,5.217000
1.860000,5.222000
1.860000,5.225000
1.860000,5.228000
1.860000,5.229000
1.860000,5.230000
1.860000,5.233000
1.860000,5.237000
1.860000,5.241000
1.860000,5.245000
1.859000,5.248000
1.860000,5.251000
1.859000,5.248000
1.859000,5.239000
1.859000,5.224000
1.858000,5.207000
1.858000,5.191000
1.857000,5.178000
1.856000,5.170000
1.856000,5.166000
1.856000,5.163000
1.856000,5.160000
1.856000,5.155000
1.856000,5.153000
1.856000,5.151000
1.856000,5.149000
1.856000,5.149000
1.856000,5.149000
1.855000,5.148000
1.856000,5.147000
1.856000,5.147000
1.856000,5.147000
1.856000,5.152000
1.856000,5.162000
1.855000,5.173000
1.855000,5.181000
1.855000,5.186000
1.855000,5.188000
1.854000,5.183000
1.854000,5.177000
1.854000,5.174000
1.854000,5.172000
1.854000,5.170000
1.854000,5.169000
1.854000,5.169000
1.855000,5.168000
1.855000,5.163000
1.855000,5.159000
1.855000,5.157000
1.854000,5.158000
1.854000,5.159000
1.854000,5.163000
1.854000,5.160000
1.854000,5.146000
1.854000,5.124000
1.854000,5.099000
1.854000,5.080000
1.854000,5.071000
1.854000,5.071000
1.854000,5.076000
1.854000,5.085000
1.854000,5.090000
1.854000,5.091000
1.854000,5.091000
1.854000,5.092000
1.854000,5.092000
1.854000,5.091000
1.854000,5.089000
1.854000,5.081000
1.854000,5.079000
1.854000,5.094000
1.854000,5.114000
1.854000,5.132000
1.854000,5.150000
1.853000,5.157000
1.853000,5.150000
1.853000,5.135000
1.852000,5.124000
1.852000,5.118000
1.852000,5.113000
1.852000,5.105000
1.852000,5.100000
1.852000,5.094000
1.852000,5.089000
1.852000,5.089000
1.853000,5.088000
1.853000,5.087000
1.853000,5.088000
1.853000,5.089000
1.853000,5.089000
1.853000,5.088000
1.853000,5.087000
1.852000,5.083000
1.853000,5.078000
1.852000,5.069000
1.852000,5.059000
1.852000,5.048000
1.853000,5.034000
1.852000,5.026000
1.852000,5.025000
1.852000,5.027000
1.851000,5.032000
1.851000,5.039000
1.851000,5.045000
1.851000,5.046000
1.851000,5.051000
1.851000,5.056000
1.851000,5.059000
1.851000,5.064000
1.851000,5.068000
1.851000,5.070000
1.851000,5.079000
1.852000,5.095000
1.853000,5.110000
1.853000,5.125000
1.853000,5.139000
1.853000,5.145000
