1.861000,4.055000
1.860000,4.055000
1.861000,4.074000
1.860000,4.948000
1.860000,7.361000
1.860000,11.776000
1.861000,18.074000
1.862000,21.510000
1.864000,23.817000
1.866000,26.615000
1.869000,25.097000
1.872000,19.005000
1.875000,15.715000
1.878000,12.677000
1.881000,7.613000
1.884000,4.876000
1.887000,4.827000
1.889000,4.806000
1.891000,4.871000
1.892000,8.792000
1.893000,14.560000
1.893000,16.390000
1.892000,16.405000
1.891000,16.251000
1.891000,12.222000
1.890000,6.327000
1.888000,4.363000
1.886000,4.217000
1.884000,4.176000
1.882000,4.158000
1.880000,4.151000
1.879000,4.154000
1.877000,4.180000
1.876000,5.654000
1.876000,7.827000
1.875000,8.547000
1.875000,9.080000
1.874000,10.584000
1.873000,10.862000
1.872000,9.756000
1.871000,9.520000
1.870000,9.075000
