1.701000,7.584000
1.701000,6.086000
1.701000,5.678000
1.700000,5.394000
1.701000,5.341000
1.701000,5.175000
1.701000,4.673000
1.700000,6.081000
1.700000,9.491000
1.699000,17.666000
1.699000,24.431000
1.698000,26.064000
1.697000,25.535000
1.696000,22.228000
1.695000,14.064000
1.693000,7.318000
1.692000,5.631000
1.691000,4.246000
1.690000,4.116000
1.689000,4.080000
1.689000,4.059000
1.688000,4.041000
1.689000,4.022000
1.688000,4.001000
1.689000,3.982000
1.688000,3.958000
1.689000,3.935000
1.688000,3.918000
1.688000,3.910000
1.687000,3.898000
1.687000,3.869000
1.687000,3.827000
1.687000,3.775000
1.686000,3.707000
1.686000,3.645000
1.686000,3.604000
1.686000,3.578000
1.686000,3.560000
1.686000,3.553000
1.686000,3.548000
1.687000,3.544000
1.687000,3.539000
1.687000,3.534000
1.687000,3.529000
1.687000,3.525000
1.687000,3.521000
1.687000,3.520000
1.687000,3.519000
1.687000,3.520000
1.687000,3.520000
1.687000,3.524000
1.687000,3.535000
1.687000,3.553000
1.687000,3.570000
1.688000,3.586000
1.688000,3.597000
1.688000,3.600000
1.688000,3.595000
1.688000,3.590000
1.688000,3.586000
1.688000,3.586000
1.687000,3.585000
1.687000,3.583000
1.687000,3.577000
1.687000,3.572000
1.687000,3.563000
1.687000,3.553000
1.688000,3.543000
1.689000,3.536000
1.690000,3.530000
1.692000,3.525000
1.693000,3.522000
1.694000,3.521000
1.695000,3.520000
1.695000,3.519000
1.695000,3.517000
1.695000,3.515000
1.694000,3.513000
1.694000,3.511000
1.693000,3.508000
1.693000,3.506000
1.692000,3.502000
1.691000,3.500000
1.690000,3.497000
1.689000,3.496000
1.689000,3.496000
1.688000,3.496000
1.687000,3.496000
1.687000,3.497000
1.686000,3.498000
1.686000,3.498000
1.686000,3.498000
1.686000,3.497000
1.685000,3.496000
1.685000,3.497000
1.684000,3.497000
1.684000,3.498000
1.683000,3.498000
1.684000,3.499000
1.684000,3.499000
1.684000,3.500000
1.683000,3.500000
1.684000,3.500000
1.683000,3.500000
1.683000,3.500000
1.683000,3.500000
1.683000,3.501000
1.682000,3.502000
1.682000,3.503000
1.681000,3.504000
1.681000,3.505000
1.680000,3.506000
1.680000,3.508000
1.679000,3.509000
1.679000,3.511000
1.679000,3.512000
1.679000,3.513000
1.678000,3.514000
1.678000,3.515000
1.678000,3.518000
1.679000,3.522000
1.680000,3.526000
1.681000,3.532000
1.681000,3.539000
1.682000,3.545000
1.683000,3.545000
1.684000,3.541000
1.684000,3.535000
1.686000,3.529000
1.686000,3.523000
1.686000,3.526000
1.686000,3.538000
1.685000,3.568000
1.684000,3.615000
1.684000,4.732000
1.683000,5.851000
1.684000,5.979000
1.683000,5.998000
1.684000,5.993000
1.684000,4.908000
1.684000,3.814000
1.684000,3.704000
1.685000,3.679000
1.685000,3.663000
1.686000,3.655000
1.686000,3.644000
1.687000,3.641000
1.687000,3.654000
1.687000,3.674000
1.687000,3.697000
1.688000,3.733000
1.687000,3.783000
1.688000,3.821000
1.687000,3.820000
1.687000,3.785000
1.686000,3.745000
1.686000,3.689000
1.685000,3.630000
1.685000,3.599000
1.684000,3.596000
1.683000,3.592000
1.683000,3.585000
1.682000,3.580000
1.681000,3.573000
1.681000,3.566000
1.681000,3.566000
1.681000,3.567000
1.680000,3.565000
1.680000,3.577000
1.680000,3.596000
1.680000,3.608000
1.680000,3.624000
1.681000,3.655000
1.680000,3.680000
1.681000,3.698000
1.680000,3.719000
1.680000,3.740000
1.679000,3.753000
1.679000,3.768000
1.678000,3.788000
1.678000,3.816000
1.677000,3.854000
1.678000,3.904000
1.677000,3.955000
1.678000,4.001000
1.677000,4.045000
1.677000,4.090000
1.677000,4.153000
1.676000,4.220000
1.675000,4.261000
1.675000,4.283000
1.675000,4.288000
1.675000,4.262000
1.674000,4.237000
1.675000,4.266000
1.675000,4.319000
1.675000,4.368000
1.675000,4.428000
1.676000,4.512000
1.676000,4.656000
1.676000,4.815000
1.676000,4.854000
1.678000,4.796000
1.679000,4.684000
1.680000,4.475000
1.681000,4.224000
1.682000,4.095000
1.682000,4.057000
1.683000,4.026000
1.683000,3.986000
1.684000,3.963000
1.684000,3.996000
1.683000,5.049000
1.683000,6.467000
1.682000,7.332000
1.682000,7.647000
1.682000,7.571000
